"LR No.","Master waybill","Warehouse Name","Description ","Order Id","Service Code","Vendor Code","Total Weight (in KG)","Actual Weight","Box Count ",Length,Breadth,Height,"Payment Mode","COD AMOUNT",Insurance,"e-Way bill","Invoice Amount","Invoice No","Shipper GSTIN","Consignee GSTIN",Company,"Consignee Name",Contact,Address,"Destination Pincode","Destination City","Destination State","Origin Pincode",Date,"Customer Code","Import Status","Error Message"
51961830620,51961830620,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,100,100,6,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","THE ULTAMI CITY",,,560094,BANGALORE,Karnataka,122413,23/5/2026,32987478,Failed,"Order ID can not be blank"
51960232461,51960232461,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,30,30,3,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR COMPAN",,,530001,VISAKHAPATNAM,"Andhra Pradesh",522001,23/5/2026,32987561,Failed,"Order ID can not be blank"
51959604830,51959604830,32987597,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"GIESECKE & DEVRIENT INDIA PRIVATE LIMITED","GIESECKE & DEVRIENT",,,122001,GURGAON,Haryana,492001,22/5/2026,32987597,Failed,"Order ID can not be blank"
937680266,937680266,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,12,11.7,1,10,10,10,PREPAID,,,,68989.75,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO INDIA PVT LTD",,,560048,BANGALORE,Karnataka,160071,12/5/2026,32987294,Failed,"Order ID can not be blank"
937680325,937680325,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,10,6.1,1,10,10,10,PREPAID,,,,26362.17,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO INDIA PVT LTD",,,201301,NOIDA,Haryana,160071,11/5/2026,32987294,Failed,"Order ID can not be blank"
51958983064,51958983064,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,16,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","MANJUNATH H",,,560064,BANGALORE,Karnataka,421302,23/5/2026,32987478,Failed,"Order ID can not be blank"
51958982316,51958982316,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,14,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","VAMSHI KRISHNA",,,500084,HYDERABAD,Telangana,421302,23/5/2026,32987478,Failed,"Order ID can not be blank"
51958856865,51958856865,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,4757,4757,352,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","LUMAX  INDUTRIES LIM",,,123501,REWARI,,560001,22/5/2026,32987612,Failed,"Order ID can not be blank"
51958856854,51958856854,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,38,38,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",SECURE,,,313001,UDAIPUR,Rajasthan,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51958856810,51958856810,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,130,130,13,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",INYYANTHA,,,412801,KHANDALA,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51958856456,51958856456,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,27,27,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","BEAM INFOTECH",,,122001,GURGAON,Haryana,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51958856261,51958856261,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,180,180,17,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",INTANTHA,,,412801,KHANDALA,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51958856250,51958856250,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,25,25,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",ENDVRANCE,,,431133,AURANGABAD,Bihar,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
990048663,58165948540,32970153,BOX,1.17E+11,PAFEX_AIR_CARGO_TIME_CRITICAL,Bluedart_APEX,32,32,3,10,10,10,PREPAID,,,,12000,,,,"SSBC Global Logistics Private Limited","NITIN RAMCHAANDRA CHOUTHE",,,452007,INDORE,"Madhya Pradesh",411037,25/5/2026,32987397,Success,"Inserted Successfully"
51957942260,51957942260,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,335,335,16,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","AV DIGITAL HOMES",,,683572,ANGAMALY,,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942256,51957942256,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,152,135,8,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","HOCH STANDARD SOLUTI",,,302017,JAIPUR,Rajasthan,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942201,51957942201,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,189,189,15,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","A V DIGETAL",,,695001,THIRUVANANTHAPURAM,Kerala,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942186,51957942186,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,12,12,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Mr  Darpan",,,400016,MUMBAI,Maharashtra,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942175,51957942175,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,135,112,6,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","TOUCH  FEEL ELECTRO",,,360001,RAJKOT,Gujarat,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942153,51957942153,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","CHAWLA A V SOLUTIONS",,,141001,LUDHIANA,Punjab,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942142,51957942142,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,95,95,4,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Diamond Enterprises",,,416001,KOLHAPUR,Maharashtra,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942131,51957942131,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,58,48,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","CINERAMA PVT LTD",,,400016,MUMBAI,Maharashtra,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942094,51957942094,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,32,32,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","NEXUS HOME SOLUTIONS",,,370205,ANJAR,,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942083,51957942083,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,32,32,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","VIVID HIFI",,,122001,GURGAON,Haryana,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51957942072,51957942072,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,102,88,5,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Sharper Image",,,400016,MUMBAI,Maharashtra,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
937680314,937680314,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,22,21.34,1,10,10,10,PREPAID,,,,274983.49,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO GLOBAL  TECHNOLOGY INDIA PVT LTD",,,600124,CHENNAI,"Tamil Nadu",160071,11/5/2026,32987294,Failed,"Order ID can not be blank"
51956440200,51956440200,32970564,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,219,219,8,10,10,10,PREPAID,,,,0,,,,"YM  ENTERPRISES","THE SOULED STORE MOT",,,421101,THANE,Maharashtra,380006,23/5/2026,32987032,Failed,"Order ID can not be blank"
51956357445,51956357445,32987478,BOX,KT132,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,29,29,2,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED",APITORIA,,,532409,SRIKAKULAM,"Andhra Pradesh",400066,23/5/2026,32987478,Success,"Inserted Successfully"
51956357434,51956357434,32987478,BOX,KT131,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,45,45,2,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","IOL CHEMICAL",,,141003,LUDHIANA,Punjab,400066,23/5/2026,32987478,Success,"Inserted Successfully"
51956357423,51956357423,32987478,BOX,KT127,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,81,48,4,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","HETERO LAB",,,500055,HYDERABAD,Telangana,400066,23/5/2026,32987478,Success,"Inserted Successfully"
51956357412,51956357412,32987478,BOX,KT130,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,42,34,2,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED",NEULAND,,,502307,PATANCHERU,,400066,23/5/2026,32987478,Success,"Inserted Successfully"
51956357401,51956357401,32987478,BOX,KT129,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,208,208,10,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED",COVALENT,,,502296,SANGAREDDY,,400066,23/5/2026,32987478,Success,"Inserted Successfully"
51956318842,51956318842,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,20,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR",,,400016,MUMBAI,Maharashtra,411004,23/5/2026,32987561,Failed,"Order ID can not be blank"
51956318831,51956318831,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,40,40,4,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR",,,400016,MUMBAI,Maharashtra,411004,23/5/2026,32987561,Failed,"Order ID can not be blank"
990048661,53658299575,Gurugram,BOX,990048661,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,4.39,0,1,10,10,10,PREPAID,,,,30000,,,,"P M Relocations Private Limited","Amol Pinjarkar",,,444001,AKOLA,Maharashtra,411044,25/5/2026,32987536,Success,"Inserted Successfully"
51956318820,51956318820,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,140,140,14,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOR",,,400016,MUMBAI,Maharashtra,411004,23/5/2026,32987561,Failed,"Order ID can not be blank"
51955686112,51955686112,32987494,BOX,"HEAT CARE CASH",PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,100,100,1,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","SPOTLESS CLEANING",,,396035,VALSAD,,400614,23/5/2026,32987494,Success,"Inserted Successfully"
5196940756,5196940756,32987494,BOX,"PANKAJ GST",PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,112,112,4,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","NEM MEELI",,,560073,BANGALORE,Karnataka,110043,23/5/2026,32987494,Success,"Inserted Successfully"
51955641124,51955641124,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Filipa service",,,403001,GOA,,562112,22/5/2026,32987612,Failed,"Wrong Warehouse"
937680351,937680351,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,10,0.13,1,10,10,10,PREPAID,,,,191,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO GLOBAL  TECHNOLOGY INDIA PVT LTD",,,600124,CHENNAI,"Tamil Nadu",160071,9/5/2026,32987294,Failed,"Order ID can not be blank"
937680340,937680340,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,10,2.02,1,10,10,10,PREPAID,,,,3315.74,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO GLOBAL TECHNOLOGIES",,,560048,BANGALORE,Karnataka,160071,9/5/2026,32987294,Failed,"Order ID can not be blank"
51954476280,51954476280,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,50,50,5,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Shri Shri siddhi vin",,,249401,HARIDWAR,Uttarakhand,560001,22/5/2026,32987612,Failed,"Order ID can not be blank"
51954476276,51954476276,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,768,768,91,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Elegant car interior",,,122001,GURGAON,Haryana,560001,22/5/2026,32987612,Failed,"Order ID can not be blank"
51954476232,51954476232,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,228,228,38,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","CITY motor company",,,110030,DELHI,Delhi,560001,22/5/2026,32987612,Failed,"Order ID can not be blank"
51954204901,51954204901,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","YESHWINI NITHYA",,,500017,HYDERABAD,Telangana,421302,23/5/2026,32987478,Failed,"Order ID can not be blank"
51954204890,51954204890,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,76,76,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","VIKRAM VELADHYAM",,,641035,COIMBATORE,"Tamil Nadu",421302,23/5/2026,32987478,Failed,"Order ID can not be blank"
51954204783,51954204783,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,11,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","SIGMA MEDICARE",,,400006,MUMBAI,Maharashtra,421302,22/5/2026,32987478,Failed,"Order ID can not be blank"
51954204761,51954204761,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,10,1,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","VITAL  SIGNS  MEDICA",,,400101,MUMBAI,Maharashtra,421302,22/5/2026,32987478,Failed,"Order ID can not be blank"
51954204746,51954204746,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,96,96,4,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","KAI CENTRE OF EXCELL",,,500003,HYDERABAD,Telangana,421302,23/5/2026,32987478,Failed,"Order ID can not be blank"
51953782860,51953782860,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,99,99,6,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,500078,MEDCHAL,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782856,51953782856,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,17,17,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,500078,MEDCHAL,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782845,51953782845,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,50,50,3,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,400016,MUMBAI,Maharashtra,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782834,51953782834,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,33,33,2,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,500078,MEDCHAL,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782823,51953782823,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,39,39,2,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,110030,DELHI,Delhi,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782812,51953782812,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,38,38,2,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,122103,SOHNA,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782801,51953782801,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,17,17,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,122103,SOHNA,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953782790,51953782790,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,17,17,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",FRAICHEUR,,,110030,DELHI,Delhi,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51953184382,51953184382,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,136,136,7,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","QUATERFOLD PRINTABIL",,,410208,"NAVI MUMBAI",Maharashtra,781031,22/5/2026,32987478,Failed,"Order ID can not be blank"
937680336,937680336,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,10,1.95,1,10,10,10,PREPAID,,,,12018,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)",AMIT,,,110020,DELHI,Delhi,160071,9/5/2026,32987294,Failed,"Order ID can not be blank"
51953074526,51953074526,32987488,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,5.32,1,10,10,10,PREPAID,,,,0,,,,"AS SERVICES","ASSISTANT LIBRARIAN",,,382010,GANDHINAGAR,Gujarat,110030,23/5/2026,32987488,Failed,"Order ID can not be blank"
937680373,937680373,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,44,43.5,2,10,10,10,PREPAID,,,,672014.81,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","Lenovo India Pvt Ltd",,,600124,CHENNAI,"Tamil Nadu",160071,8/5/2026,32987294,Failed,"Order ID can not be blank"
937680362,937680362,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,10,1.41,1,10,10,10,PREPAID,,,,534,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO INDIA PVT LTD",,,400070,MUMBAI,Maharashtra,160071,8/5/2026,32987294,Failed,"Order ID can not be blank"
51952374154,51952374154,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,12,12,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","Home Theatre",,,122001,GURGAON,Haryana,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51952374143,51952374143,32987612,BOX,1.50E+13,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,12,12,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29","The Digital World",,,342001,JODHPUR,Rajasthan,560001,23/5/2026,32987612,Failed,"Wrong Warehouse"
51950556604,51950556604,32970564,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,12,2,10,10,10,PREPAID,,,,0,,,,"YM  ENTERPRISES","BISMI DISTRIBUTORS",,,679338,MALAPPURAM,,110030,23/5/2026,32987032,Failed,"Order ID can not be blank"
51950556593,51950556593,32970564,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,5,1,10,10,10,PREPAID,,,,0,,,,"YM  ENTERPRISES","A9 DISTRIBUTION",,,691506,KOTTARAKKARA,,110030,23/5/2026,32987032,Failed,"Order ID can not be blank"
51949630832,51949630832,32987478,BOX,956,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,48,48,4,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","RAMESHWAR MEDICAL AG",,,127021,BHIWANI,Haryana,410206,23/5/2026,32987478,Success,"Inserted Successfully"
51948968621,51948968621,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,40,40,2,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","ELCARE SYSTEMS",,,682023,ELAMAKKARA,,110015,23/5/2026,32987478,Failed,"Order ID can not be blank"
937680384,937680384,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,23,22.13,1,10,10,10,PREPAID,,,,411718.15,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)","LENOVO GLOBAL  TECHNOLOGY INDIA PVT LTD",,,600124,CHENNAI,"Tamil Nadu",160071,7/5/2026,32987294,Failed,"Order ID can not be blank"
937680421,937680421,32987294,BOX,0,PAFEX_AIR_CARGO_TIME_CRITICAL,Critical_Log,25,24.88,1,10,10,10,PREPAID,,,,286944.67,,,,"YCH LOGISTICS INDIA PVT LTD (MOHALI)",LENOVO600124,,,600124,CHENNAI,"Tamil Nadu",160071,6/5/2026,32987294,Failed,"Order ID can not be blank"
51948968595,51948968595,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,105,105,7,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","MAA DURGA CORPORATIO",,,380004,AHMEDABAD,Gujarat,110015,23/5/2026,32987478,Failed,"Order ID can not be blank"
51948968584,51948968584,32987478,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,55,55,4,10,10,10,PREPAID,,,,0,,,,"WAY FINDER LOGIX PRIVATE LIMITED","SWASTIK INDUSTEIS",,,400069,MUMBAI,Maharashtra,110015,23/5/2026,32987478,Failed,"Order ID can not be blank"
51943287023,51943287023,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,20,2,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","MR. JAMUNA SAGAR",,,221008,"MUGHAL SARAI",,208020,23/5/2026,32987561,Failed,"Order ID can not be blank"
51941722383,51941722383,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,45,45,3,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS ELEVATOS",,,400016,MUMBAI,Maharashtra,394180,23/5/2026,32987561,Failed,"Order ID can not be blank"
51941722291,51941722291,32970588,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"OTIS ELEVATOR COMPANY (INDIA) LIMITED-27","OTIS VELECUTOS",,,380006,AHMEDABAD,Gujarat,394180,23/5/2026,32987561,Failed,"Order ID can not be blank"
51936662525,51936662525,32987494,BOX,"Manish Gupta",PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,20,1,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","TEJ KANWAR",,,560001,BANGALORE,Karnataka,110030,23/5/2026,32987494,Success,"Inserted Successfully"
51936662131,51936662131,32987494,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,28,28,1,10,10,10,PREPAID,,,,0,,,,"MR CARGO SERVICES","IBL -KARAPAKKAM",,,600041,CHENNAI,"Tamil Nadu",110030,23/5/2026,32987494,Failed,"Order ID can not be blank"
51935117555,51935117555,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,10,10,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",TRLPHSE,,,160055,CHANDIGARH,Chandigarh,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117065,51935117065,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,20,20,2,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",LECLTRI,,,570001,MYSORE,Karnataka,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117054,51935117054,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,110,110,5,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",BESEE,,,411004,PUNE,Maharashtra,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117043,51935117043,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,25,25,2,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",PVR,,,400614,"NAVI MUMBAI",Maharashtra,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117032,51935117032,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,310,310,18,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",VIRESH,,,263153,RUDRAPUR,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117021,51935117021,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,75,75,4,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",AXIOM,,,500078,MEDCHAL,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935117010,51935117010,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,150,150,10,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",RADHA,,,396035,VALSAD,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935116833,51935116833,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,15,15,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",ECON,,,600041,CHENNAI,"Tamil Nadu",560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
51935116822,51935116822,32987612,BOX,0,PAFEX_ROAD_TIME_CRITICAL,Bluedart_Surface,12,12,1,10,10,10,PREPAID,,,,0,,,,"Y M ENTERPRISES- 29",JAIN,,,461001,HOSHANGABAD,,560001,23/5/2026,32987612,Failed,"Order ID can not be blank"
